406;G01-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
407;G01-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
408;G01-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
409;G01-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
410;G01-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
411;G01-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
412;G01-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
413;G01-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
414;G01-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
415;G01-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
416;G01-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
417;G01-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
418;G01-15;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
419;G01-16;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
420;G02-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
421;G02-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
422;G02-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
423;G02-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
424;G02-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
425;G02-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
426;G02-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
427;G02-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
428;G02-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
429;G02-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
430;G02-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
431;G02-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
432;G02-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
433;G02-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
434;G02-15;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
435;G02-16;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
436;G03-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
437;G03-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
438;G03-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
439;G03-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
440;G03-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
441;G03-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
